,Unnamed: 0,MapRefNo,Neighborhood_x,GrLivArea,LotArea,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MSSubClass_other,MSSubClass_1-1/2 STORY FINISHED ALL AGES,MSSubClass_1-STORY 1945 & OLDER,MSSubClass_1-STORY 1946 & NEWER ALL STYLES,MSSubClass_1-STORY PUD (Planned Unit Development) - 1946 & NEWER,MSSubClass_2-STORY 1945 & OLDER,MSSubClass_2-STORY 1946 & NEWER,MSSubClass_2-STORY PUD - 1946 & NEWER,MSSubClass_DUPLEX - ALL STYLES AND AGES,MSSubClass_SPLIT OR MULTI-LEVEL,MSZoning_other,MSZoning_FV,MSZoning_RL,MSZoning_RM,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_AllPub,Utilities_NoSewr,LotConfig_other,LotConfig_CulDSac,LotConfig_FR2,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_other,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition2_other,Condition2_Norm,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_other,HouseStyle_1.5Fin,HouseStyle_1Story,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_other,RoofStyle_Gable,RoofStyle_Hip,RoofMatl_other,RoofMatl_CompShg,Exterior1st_other,Exterior1st_BrkFace,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_other,Exterior2nd_BrkFace,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_MetalSd,Exterior2nd_Plywood,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_other,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_other,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Heating_other,Heating_GasA,Electrical_other,Electrical_FuseA,Electrical_SBrkr,GarageType_other,GarageType_Attchd,GarageType_BuiltIn,GarageType_Detchd,PavedDrive_N,PavedDrive_P,PavedDrive_Y,SalePrice,TotalSF,Price/SF,BsmtPercentUnfinished,LowQualFinishedPercent,TotalAuxSF,relativeAuxSF,Price/AuxSF,LogSalePrice,Prop_Addr,Neighborhood_y,Address,geometry,address,lon,lat,nearest_park,nearest_stream,ISU_distance,nearest_large_park,neighborhood_YearBuilt,neighborhood_TotalSF,neighborhood_Price/SF,neighborhood_count,neighborhood_median_price,TotalSf-NSF,Price/SF-NPrice/SF,SalePrice-NMedPrice,YearBuilt-NYearBuilt
952,1086,909425270,Crawfor,1740,13125,0,1,7,6,1940,1984,0.0,3,3,3,3,1,4,410.0,1,0.0,390.0,800.0,3,1,960,780,0,0.0,0.0,1,1,3,1,3,6,8,2,1940.0,1,1.0,240.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,219500,2540.0,86.41732283464567,0.4875,0.0,13365.0,2597.4432176656155,16.42349420127198,12.299107511497365,828 ASH AVE,Crawfor,828 ASH AVE Ames Iowa,POINT (-93.644403 42.01549583333333),"828, Ash Avenue, Iowa State Center, Ames, Story County, Iowa, 50014, United States",-93.644403,42.01549583333333,0.004821114680006215,0.00624478283671511,0.014700180448507747,0.0122412614971255,1940.0,2618.0,73.8832785482841,70,194000.0,-78.0,12.534044286361578,25500.0,0.0
953,225,911370460,Crawfor,1625,4750,1,2,8,5,2006,2007,481.0,4,3,4,3,4,6,1573.0,1,0.0,0.0,1573.0,5,1,1625,0,0,1.0,1.0,2,0,2,1,4,5,8,1,2006.0,3,2.0,538.0,3,3,123,0,0,0,153,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,235000,3198.0,73.48342714196373,0.0,0.0,5441.0,-5326.5567823343845,43.19058996507995,12.367340793126296,415 ASPEN RIDGE RD,Crawfor,415 ASPEN RIDGE RD Ames Iowa,POINT (-93.61543940059218 42.00941017586717),"415, Aspen Ridge Road, Aspen Ridge, Ames, Story County, Iowa, 50010, United States",-93.61543940059218,42.009410175867174,0.006565051583352604,0.005096728121300373,0.03592933599411912,0.01584630825568259,1940.0,2618.0,73.8832785482841,70,194000.0,580.0,-0.39985140632036575,41000.0,66.0
954,1404,909276170,Crawfor,1660,11988,1,2,6,7,1934,1995,0.0,3,3,3,3,1,2,326.0,1,0.0,389.0,715.0,2,1,849,811,0,0.0,0.0,1,1,3,1,3,6,8,1,1939.0,1,1.0,240.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,188700,2375.0,79.45263157894736,0.544055944055944,0.0,12228.0,1460.4432176656155,15.431795878312071,12.147913731356642,2037 COUNTRY CLUB BLVD,Crawfor,2037 COUNTRY CLUB BLVD Ames Iowa,POINT (-93.64022431282021 42.01885927910131),"2037, Country Club Boulevard, Iowa State Center, Ames, Story County, Iowa, 50014, United States",-93.64022431282021,42.01885927910131,0.0029645459533848635,0.0016661268570478329,0.012202437641379698,0.00767285682161869,1940.0,2618.0,73.8832785482841,70,194000.0,-243.0,5.569353030663265,-5300.0,-6.0
955,1588,911370540,Crawfor,1646,3842,1,2,8,5,2004,2005,174.0,4,3,5,3,4,6,1373.0,1,0.0,221.0,1594.0,5,1,1646,0,0,1.0,1.0,2,0,2,1,4,5,8,1,2004.0,3,2.0,482.0,3,3,128,53,0,0,155,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,275000,3240.0,84.87654320987654,0.1386449184441656,0.0,4532.0,-6235.5567823343845,60.67961165048544,12.524526376648708,1504 GOLDEN ASPEN DR,Crawfor,1504 GOLDEN ASPEN DR Ames Iowa,POINT (-93.61611998472108 42.00917839113767),"1504, Golden Aspen Drive, Aspen Ridge, Ames, Story County, Iowa, 50010, United States",-93.61611998472108,42.009178391137674,0.0066761940001402375,0.005366011640718335,0.035512997745587534,0.015442809922800465,1940.0,2618.0,73.8832785482841,70,194000.0,622.0,10.993264661592448,81000.0,64.0
956,2284,909275050,Crawfor,1502,7200,0,2,7,6,1931,2000,0.0,3,2,4,3,1,1,0.0,1,0.0,776.0,776.0,3,1,851,651,0,0.0,0.0,1,1,3,1,3,6,8,1,1931.0,2,1.0,270.0,3,3,0,0,112,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,149000,2278.0,65.40825285338016,1.0,0.0,7582.0,-3185.5567823343845,19.65180691110525,11.911701584927595,317 PEARSON AVE,Crawfor,317 PEARSON AVE Ames Iowa,POINT (-93.642949 42.020046),"317, Pearson Avenue, Richardson Court, Ames, Story County, Iowa, 50014, United States",-93.642949,42.020046,0.0001138316300535656,0.00328913208930638,0.01030432883503871,0.009955450065167995,1940.0,2618.0,73.8832785482841,70,194000.0,-340.0,-8.475025694903934,-45000.0,-9.0
957,1984,909425010,Crawfor,1954,15660,1,1,7,9,1939,2006,312.0,4,4,3,3,1,4,341.0,1,0.0,457.0,798.0,5,1,1137,817,0,0.0,1.0,1,1,3,1,4,8,8,2,1939.0,1,2.0,431.0,3,3,0,119,150,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,311500,2752.0,113.1904069767442,0.5726817042606517,0.0,16360.0,5592.443217665616,19.040342298288508,12.649154617209645,2160 COUNTRY CLUB BLVD,Crawfor,2160 COUNTRY CLUB BLVD Ames Iowa,POINT (-93.64382832309678 42.01580415802055),"2160, Country Club Boulevard, Iowa State Center, Ames, Story County, Iowa, 50014, United States",-93.64382832309678,42.01580415802055,0.004437918598985431,0.005912968303005085,0.014417198274158735,0.011649468523377312,1940.0,2618.0,73.8832785482841,70,194000.0,134.0,39.3071284284601,117500.0,-1.0
958,2192,909426080,Crawfor,2177,15600,0,1,5,6,1950,1991,430.0,3,4,3,3,1,5,375.0,1,0.0,657.0,1032.0,5,1,1102,1075,0,0.0,0.0,2,1,5,2,3,11,8,0,1950.0,1,2.0,484.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,215000,3209.0,66.99906512932378,0.6366279069767442,0.0,16084.0,5316.443217665616,13.367321561800548,12.2783933071098,2031 FRILEY RD,Crawfor,2031 FRILEY RD Ames Iowa,POINT (-93.64003561860824 42.01494616274132),"2031, Friley Road, Iowa State Center, Ames, Story County, Iowa, 50014, United States",-93.64003561860824,42.01494616274132,0.002936381557706394,0.0026819466901224346,0.01595766674973092,0.007969017769225534,1940.0,2618.0,73.8832785482841,70,194000.0,591.0,-6.884213418960314,21000.0,10.0
959,396,909279010,Crawfor,2480,8145,1,1,7,6,1940,1950,0.0,3,3,3,3,1,2,246.0,1,0.0,674.0,920.0,5,1,1240,1240,0,0.0,0.0,2,1,5,2,3,13,8,2,1940.0,1,2.0,400.0,3,3,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,205000,3400.0,60.294117647058826,0.7326086956521739,0.0,8602.0,-2165.5567823343845,23.831667054173447,12.230765258120543,2159 COUNTRY CLUB BLVD 2157,Crawfor,2159 COUNTRY CLUB BLVD 2157 Ames Iowa,POINT (-93.64382077985354 42.01580493115075),"2159, Country Club Boulevard, Iowa State Center, Ames, Story County, Iowa, 50014, United States",-93.64382077985354,42.01580493115075,0.004436571010083312,0.005907139360209272,0.014416910264701592,0.011641897232200146,1940.0,2618.0,73.8832785482841,70,194000.0,782.0,-13.58916090122527,11000.0,0.0
960,2094,909428240,Crawfor,1906,17500,0,2,6,5,1954,1954,420.0,3,3,3,3,3,2,784.0,4,435.0,91.0,1310.0,5,1,1906,0,0,1.0,0.0,1,1,3,1,3,6,8,2,1954.0,1,2.0,576.0,3,3,0,201,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,224000,3216.0,69.65174129353234,0.0694656488549618,0.0,18277.0,7509.443217665615,12.255840674071235,12.319401330837175,2004 GREENBRIAR CIR,Crawfor,2004 GREENBRIAR CIR Ames Iowa,POINT (-93.63957529268292 42.01249068292682),"2004, Greenbriar Circle, Ames, Story County, Iowa, 50014, United States",-93.63957529268292,42.012490682926824,0.0004787196293572637,0.0006558057840786342,0.01844177201714758,0.008332766787764947,1940.0,2618.0,73.8832785482841,70,194000.0,598.0,-4.231537254751757,30000.0,14.0
961,2150,909280070,Crawfor,1671,8170,1,1,7,7,1929,1950,270.0,4,4,3,3,1,5,526.0,1,0.0,496.0,1022.0,5,1,1122,549,0,0.0,0.0,2,0,4,1,3,7,8,1,1963.0,1,2.0,451.0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,218000,2693.0,80.95061269959153,0.4853228962818003,0.0,8621.0,-2146.5567823343845,25.28708966477207,12.292250341771226,2110 COUNTRY CLUB BLVD,Crawfor,2110 COUNTRY CLUB BLVD Ames Iowa,POINT (-93.64264609219296 42.01671184935329),"2110, Country Club Boulevard, Iowa State Center, Ames, Story County, Iowa, 50014, United States",-93.64264609219296,42.01671184935329,0.003449830914053407,0.004699363688311973,0.013643094736156113,0.010448656458029502,1940.0,2618.0,73.8832785482841,70,194000.0,75.0,7.067334151307435,24000.0,-11.0
962,282,909275040,Crawfor,1603,9650,1,1,6,3,1923,1950,0.0,3,3,3,3,1,1,0.0,1,0.0,784.0,784.0,3,1,819,784,0,0.0,0.0,1,0,4,1,3,7,8,1,1980.0,1,2.0,599.0,3,3,0,217,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,138000,2387.0,57.81315458734814,1.0,0.0,10466.0,-301.5567823343845,13.185553219950314,11.83500896413934,311 PEARSON AVE,Crawfor,311 PEARSON AVE Ames Iowa,POINT (-93.64316777904519 42.02007290646511),"311, Pearson Avenue, Richardson Court, Ames, Story County, Iowa, 50014, United States",-93.64316777904519,42.02007290646511,0.00012625394020288302,0.003151939443442524,0.010241792998108824,0.010165945169013608,1940.0,2618.0,73.8832785482841,70,194000.0,-231.0,-16.07012396093596,-56000.0,-17.0
963,889,909282110,Crawfor,1801,14210,1,1,6,7,1930,1959,0.0,3,3,3,3,1,1,0.0,1,0.0,697.0,697.0,5,1,1104,697,0,0.0,0.0,1,1,3,1,3,8,8,1,1930.0,1,2.0,365.0,2,3,0,90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,210000,2498.0,84.06725380304243,1.0,0.0,14665.0,3897.443217665616,14.319809069212411,12.254862809699606,2018 CESSNA ST,Crawfor,2018 CESSNA ST Ames Iowa,POINT (-93.6402420555802 42.01601802360942),"2018, Cessna Street, Iowa State Center, Ames, Story County, Iowa, 50014, United States",-93.6402420555802,42.01601802360942,0.004009221350854948,0.0034618955073971564,0.01487313010076508,0.00805723017664035,1940.0,2618.0,73.8832785482841,70,194000.0,-120.0,10.183975254758337,16000.0,-10.0
964,1556,909252150,Crawfor,1098,4000,0,1,7,8,1930,1995,0.0,3,3,4,3,1,6,246.0,1,0.0,285.0,531.0,3,1,567,531,0,1.0,0.0,1,0,2,1,3,5,8,1,1930.0,1,1.0,216.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,148500,1629.0,91.16022099447514,0.536723163841808,0.0,4216.0,-6551.5567823343845,35.22296015180266,11.908340237224891,2217 DONALD ST,Crawfor,2217 DONALD ST Ames Iowa,POINT (-93.64474187118971 42.01711241139302),"2217, Donald Street, Iowa State Center, Ames, Story County, Iowa, 50014, United States",-93.64474187118971,42.01711241139302,0.0033601858735061827,0.005673669135774779,0.013079538710482421,0.012514928912593407,1940.0,2618.0,73.8832785482841,70,194000.0,-989.0,17.276942446191043,-45500.0,-10.0
965,1130,909277090,Crawfor,1273,14680,1,1,5,4,1960,1960,0.0,3,3,3,3,1,3,793.0,1,0.0,480.0,1273.0,5,1,1273,0,0,0.0,0.0,1,0,2,1,3,5,8,0,1960.0,1,1.0,307.0,3,3,483,0,0,0,115,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,155000,2546.0,60.879811468970935,0.3770620581304006,0.0,15102.0,4334.443217665616,10.263541252814196,11.951180395901384,2007 KILDEE ST,Crawfor,2007 KILDEE ST Ames Iowa,POINT (-93.63967902197975 42.01765605108048),"2007, Kildee Street, Iowa State Center, Ames, Story County, Iowa, 50014, United States",-93.63967902197975,42.01765605108048,0.004070160867252458,0.0017809824110125475,0.01352221763857175,0.00752027570071307,1940.0,2618.0,73.8832785482841,70,194000.0,-72.0,-13.003467079313161,-39000.0,20.0
966,945,909276010,Crawfor,1517,11435,1,2,8,7,1929,1950,0.0,3,3,4,3,1,1,0.0,1,0.0,792.0,792.0,2,1,792,725,0,0.0,0.0,1,0,3,1,4,7,8,2,1931.0,1,2.0,400.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,230000,2309.0,99.6102208748376,1.0,0.0,11835.0,1067.4432176656155,19.433882551753275,12.345834587905332,400 PEARSON AVE,Crawfor,400 PEARSON AVE Ames Iowa,POINT (-93.642325 42.018934),"400, Pearson Avenue, Richardson Court, Ames, Story County, Iowa, 50014, United States",-93.642325,42.018934,0.0013481454854707,0.003757753988750065,0.011515890293629805,0.009619291969787306,1940.0,2618.0,73.8832785482841,70,194000.0,-309.0,25.726942326553498,36000.0,-11.0
967,859,909281130,Crawfor,2727,10570,0,2,8,8,1932,1994,0.0,4,3,4,4,1,3,297.0,1,0.0,556.0,853.0,3,1,1549,1178,0,0.0,0.0,2,1,3,1,4,10,4,2,1932.0,1,2.0,440.0,3,3,0,74,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,315000,3580.0,87.98882681564245,0.6518171160609613,0.0,11084.0,316.4432176656155,28.41934319740166,12.66032791780777,618 AGG AVE,Crawfor,618 AGG AVE Ames Iowa,POINT (-93.64097198334041 42.01708254011037),"618, Agg Avenue, Iowa State Center, Ames, Story County, Iowa, 50014, United States",-93.6409719833404,42.017082540110366,0.0036244285226487995,0.0031049165669691983,0.013642587127648957,0.008788547349473829,1940.0,2618.0,73.8832785482841,70,194000.0,962.0,14.105548267358358,121000.0,-8.0
968,952,909254070,Crawfor,1802,7588,0,1,7,6,1920,1950,0.0,3,3,2,3,1,2,352.0,1,0.0,441.0,793.0,4,1,901,901,0,0.0,0.0,1,1,4,1,3,9,8,1,1920.0,1,1.0,216.0,2,3,0,0,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,200100,2595.0,77.10982658959537,0.5561160151324086,0.0,7844.0,-2923.5567823343845,25.50994390617032,12.206572520571823,611 ASH AVE,Crawfor,611 ASH AVE Ames Iowa,POINT (-93.64440500000001 42.016565),"611, Ash Avenue, Richardson Court, Ames, Story County, Iowa, 50014, United States",-93.644405,42.016565,0.0037774698582527327,0.006231821837154696,0.013631282083032294,0.012206600983497474,1940.0,2618.0,73.8832785482841,70,194000.0,-23.0,3.2265480413112755,6100.0,-20.0
969,2011,911370510,Crawfor,1646,3811,1,2,8,5,2004,2005,186.0,4,3,5,3,4,6,1373.0,1,0.0,221.0,1594.0,5,1,1646,0,0,1.0,1.0,2,0,2,1,4,5,8,1,2004.0,3,2.0,525.0,3,3,128,53,0,0,155,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,246000,3240.0,75.92592592592592,0.1386449184441656,0.0,4544.0,-6223.5567823343845,54.13732394366197,12.4130868149145,1518 GOLDEN ASPEN DR,Crawfor,1518 GOLDEN ASPEN DR Ames Iowa,POINT (-93.61612884907976 42.00907895995091),"1518, Golden Aspen Drive, Aspen Ridge, Ames, Story County, Iowa, 50010, United States",-93.61612884907976,42.00907895995091,0.006773888932976185,0.005465793965925608,0.035564789180391194,0.015497485334449569,1940.0,2618.0,73.8832785482841,70,194000.0,622.0,2.0426473776418277,52000.0,64.0
970,274,909425180,Crawfor,1647,12984,0,1,5,6,1977,1977,459.0,3,3,4,3,2,5,1283.0,2,147.0,0.0,1430.0,5,1,1647,0,0,1.0,0.0,2,0,3,1,4,7,8,1,1977.0,3,2.0,621.0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,217500,3077.0,70.68573285667858,0.0,0.0,13605.0,2837.4432176656155,15.986769570011026,12.289954129510877,1036 ASH AVE,Crawfor,1036 ASH AVE Ames Iowa,POINT (-93.64416302842115 42.01339983344091),"1036, Ash Avenue, Iowa State Center, Ames, Story County, Iowa, 50014, United States",-93.64416302842115,42.01339983344091,0.003396810674488748,0.005318733907466851,0.016802325287001544,0.012330153443635892,1940.0,2618.0,73.8832785482841,70,194000.0,459.0,-3.1975456916055123,23500.0,37.0
